TeamId,TeamName,SubmissionDate,Score
3223106,"Clean Data","2019-06-14 06:09:58",0.23144
3131769,"Neha Patil","2019-06-14 06:24:16",0.14494
3288289,vincentcw,"2019-06-14 07:15:54",0.12636
3284208,"Ryoya Katafuchi","2019-06-14 07:23:04",0.21136
3259304,shiotomo27,"2019-06-14 07:24:24",0.15165
3131769,"Neha Patil","2019-06-14 07:36:54",0.13745
3216167,clipperclass,"2019-06-14 07:37:45",0.43452
3259304,shiotomo27,"2019-06-14 07:53:38",0.13575
3284208,"Ryoya Katafuchi","2019-06-14 08:12:08",0.19066
3257629,"Ben Chung","2019-06-14 08:28:47",0.45923
3250696,"Vladimir Papoyan","2019-06-14 08:59:18",1.26009
3287863,Arunava,"2019-06-14 09:07:49",0.23928
3270950,analyzinglife,"2019-06-14 09:09:58",0.13517
3213267,kaggle-S,"2019-06-14 09:33:12",0.46016
3287783,"Sviatoslav Bilokin","2019-06-14 09:44:32",0.21311
3235474,"Louka Ewington-Pitsos","2019-06-14 09:44:58",0.11601
3287783,"Sviatoslav Bilokin","2019-06-14 09:51:09",0.15885
3036222,aljn962466,"2019-06-14 09:57:18",0.14926
3278150,yuto.s,"2019-06-14 09:59:07",0.27236
3036222,aljn962466,"2019-06-14 10:00:45",0.14440
3250696,"Vladimir Papoyan","2019-06-14 10:09:15",1.09832
3267451,fasa,"2019-06-14 10:11:11",0.16580
3272571,"Alexandr Boloev","2019-06-14 10:28:48",0.13902
3272571,"Alexandr Boloev","2019-06-14 10:35:41",0.13563
3272571,"Alexandr Boloev","2019-06-14 10:40:16",0.13320
3251223,"Aditya Ramachandran","2019-06-14 10:49:37",0.74650
3287783,"Sviatoslav Bilokin","2019-06-14 11:05:42",0.15018
3281739,"Kazutaka Shimizu","2019-06-14 11:13:13",10.59673
3289073,cqut327,"2019-06-14 11:30:09",0.11767
3289031,arnavk,"2019-06-14 11:31:59",1.04547
2583459,sk1417,"2019-06-14 11:45:59",0.57381
3281739,"Kazutaka Shimizu","2019-06-14 11:58:42",0.13745
3250696,"Vladimir Papoyan","2019-06-14 12:01:01",0.53093
3285080,up823906,"2019-06-14 12:22:31",0.84342
3288675,"Clarisse Descamps","2019-06-14 12:25:38",0.16973
3226614,"Shay Guterman","2019-06-14 12:26:51",0.40934
3226614,"Shay Guterman","2019-06-14 12:38:14",0.11938
3288675,"Clarisse Descamps","2019-06-14 12:38:52",0.15005
3236767,"Patrick Bruecker","2019-06-14 12:49:55",0.11372
3244537,qiushu,"2019-06-14 13:32:21",0.26495
3285080,up823906,"2019-06-14 13:40:23",0.48268
3285080,up823906,"2019-06-14 13:42:00",0.47292
3285080,up823906,"2019-06-14 13:45:02",0.22400
3289598,ManinderKaur,"2019-06-14 14:23:14",0.11825
3285080,up823906,"2019-06-14 14:38:40",0.21721
3091025,"Wang Chenshuo","2019-06-14 14:40:26",0.11533
3288675,"Clarisse Descamps","2019-06-14 15:20:26",0.14593
3232714,DELA1638443,"2019-06-14 15:25:53",0.11192
3261679,"Neeland Nathan","2019-06-14 15:26:25",0.26694
3047377,"Billy Nguyen","2019-06-14 15:56:20",0.18577
2842710,"Team BDSAS 2019","2019-06-14 17:25:45",0.11544
3268242,Eagles,"2019-06-14 17:28:46",0.21966
3289598,ManinderKaur,"2019-06-14 17:55:52",0.11812
3283270,"Yuanrong (Raymond) Wang","2019-06-14 18:07:51",0.18906
3289598,ManinderKaur,"2019-06-14 18:32:50",0.11499
3284738,"Ujjwal Siddharth","2019-06-14 19:05:34",0.64110
3159722,"Valerii Klymchuk","2019-06-14 19:16:58",0.21276
3039481,Aakriti,"2019-06-14 19:26:43",0.20491
3219347,wao,"2019-06-14 20:41:59",0.38576
3282769,edowordo,"2019-06-14 21:04:40",0.12741
2690861,"Jesús Fonseca","2019-06-14 23:04:56",0.14181
3209769,moroheiya,"2019-06-14 23:51:06",0.25780
3157185,icyops,"2019-06-15 00:52:32",0.30795
3157185,icyops,"2019-06-15 01:00:19",0.14267
3282456,grisha1985,"2019-06-15 02:04:56",0.11501
3282769,edowordo,"2019-06-15 02:34:48",0.12473
3282456,grisha1985,"2019-06-15 03:20:22",0.11414
1532132,valeramyan,"2019-06-15 03:31:31",0.11414
1532132,valeramyan,"2019-06-15 03:40:12",0.11357
3157185,icyops,"2019-06-15 04:30:29",0.13251
3157185,icyops,"2019-06-15 05:46:08",0.13177
3284130,HiddenDeveloper,"2019-06-15 06:26:44",0.18938
3246186,"Mahmudul Hasan","2019-06-15 07:11:44",0.14566
786231,Jeru666,"2019-06-15 09:04:33",1.48389
786231,Jeru666,"2019-06-15 09:08:16",1.48252
3287783,"Sviatoslav Bilokin","2019-06-15 09:25:21",0.14625
3139127,"Vicky chang","2019-06-15 09:40:57",0.13207
3284738,"Ujjwal Siddharth","2019-06-15 10:07:56",0.17165
3241509,mike201905,"2019-06-15 10:16:25",0.11717
3284738,"Ujjwal Siddharth","2019-06-15 10:19:46",0.15907
786231,Jeru666,"2019-06-15 10:55:18",0.13774
2328249,oddcard,"2019-06-15 11:10:21",0.22733
3241509,mike201905,"2019-06-15 11:48:18",0.11611
3054023,"Jean Gattegno","2019-06-15 12:09:21",0.11526
3250696,"Vladimir Papoyan","2019-06-15 12:14:43",0.48407
3263325,timothee.kueny,"2019-06-15 12:58:18",0.11992
2191385,lazyjoe,"2019-06-15 13:10:25",0.13205
3287783,"Sviatoslav Bilokin","2019-06-15 13:55:38",0.14010
3281475,"Wenjie Zheng","2019-06-15 14:21:06",0.14423
3159722,"Valerii Klymchuk","2019-06-15 14:32:46",0.15063
3289844,"Alex M Chan","2019-06-15 14:44:55",0.26898
3159722,"Valerii Klymchuk","2019-06-15 14:46:31",0.14608
3289844,"Alex M Chan","2019-06-15 14:54:31",0.22203
3289844,"Alex M Chan","2019-06-15 15:03:57",0.18769
3047377,"Billy Nguyen","2019-06-15 15:04:28",0.17490
3047377,"Billy Nguyen","2019-06-15 15:26:53",0.14634
3289844,"Alex M Chan","2019-06-15 15:28:15",0.11888
786231,Jeru666,"2019-06-15 15:50:00",0.13597
3226614,"Shay Guterman","2019-06-15 16:03:11",0.11932
3223106,"Clean Data","2019-06-15 17:08:27",0.22996
3223106,"Clean Data","2019-06-15 17:14:27",0.22567
3273809,Jono,"2019-06-15 17:48:37",0.12186
3226614,"Shay Guterman","2019-06-15 17:57:01",0.11818
1380041,yyx613,"2019-06-15 18:09:57",0.13433
3273809,Jono,"2019-06-15 18:37:03",0.12104
3159722,"Valerii Klymchuk","2019-06-15 19:07:03",0.13333
3273809,Jono,"2019-06-15 19:11:00",0.11861
3290320,"Erfan Tavakoli","2019-06-15 19:51:48",0.42949
3293037,"Prachi Pande","2019-06-15 20:06:12",0.31285
3290320,"Erfan Tavakoli","2019-06-15 20:25:46",0.25702
567643,KassuGebresellasie,"2019-06-15 20:47:48",0.11057
3293037,"Prachi Pande","2019-06-15 20:53:55",0.19098
567643,KassuGebresellasie,"2019-06-15 21:24:25",0.11051
3159722,"Valerii Klymchuk","2019-06-15 21:46:20",0.13169
3282456,grisha1985,"2019-06-16 00:02:08",0.11311
3285759,statsnerd,"2019-06-16 00:59:37",0.17377
3285759,statsnerd,"2019-06-16 01:08:14",0.16822
3220538,"Tõnu Ilves","2019-06-16 01:15:20",0.12349
3285759,statsnerd,"2019-06-16 01:21:38",0.15964
3091025,"Wang Chenshuo","2019-06-16 02:05:23",0.10649
3255181,sonyuki,"2019-06-16 02:44:35",0.30515
3235197,juhojuho,"2019-06-16 02:45:31",0.11548
3280899,"Mark Yu","2019-06-16 04:28:40",0.17175
3276937,souravml2020,"2019-06-16 04:34:43",0.10649
3280899,"Mark Yu","2019-06-16 05:06:28",0.16838
3293037,"Prachi Pande","2019-06-16 05:27:34",0.17793
3241509,mike201905,"2019-06-16 07:46:18",0.11601
3283935,"Ryosuke Matsushita","2019-06-16 07:46:37",0.40890
3283935,"Ryosuke Matsushita","2019-06-16 07:47:04",0.14179
3162799,"Takumi Minakawa","2019-06-16 08:52:56",0.15386
3293970,ftn92001,"2019-06-16 09:07:44",0.18873
3293970,ftn92001,"2019-06-16 09:17:48",0.18548
3293970,ftn92001,"2019-06-16 10:03:57",0.18256
3246186,"Mahmudul Hasan","2019-06-16 10:05:08",0.14554
3159722,"Valerii Klymchuk","2019-06-16 10:21:13",0.13083
3246186,"Mahmudul Hasan","2019-06-16 11:39:39",0.14377
3293970,ftn92001,"2019-06-16 12:29:52",0.11888
3294573,anothernewkaggle,"2019-06-16 13:18:37",0.25564
3278139,harisharma,"2019-06-16 13:37:58",1.35572
3150913,shi0500,"2019-06-16 14:07:07",0.13492
3207709,ITI,"2019-06-16 14:07:31",0.14167
3294573,anothernewkaggle,"2019-06-16 14:13:17",0.14932
3273834,drawde7770,"2019-06-16 14:38:27",0.13895
912515,"Christian Albers","2019-06-16 14:54:57",0.64365
3121555,GarretCervantez,"2019-06-16 14:58:27",0.62359
3122201,rbndfdr,"2019-06-16 14:58:36",0.11985
3270950,analyzinglife,"2019-06-16 15:12:15",0.13298
3294573,anothernewkaggle,"2019-06-16 15:12:18",0.14604
3294573,anothernewkaggle,"2019-06-16 15:25:27",0.13520
1532132,valeramyan,"2019-06-16 15:50:45",0.11352
3294077,zhangzb,"2019-06-16 16:15:26",0.21211
3294573,anothernewkaggle,"2019-06-16 16:19:37",0.13052
1532132,valeramyan,"2019-06-16 16:20:02",0.11327
1532132,valeramyan,"2019-06-16 16:28:27",0.11313
3226614,"Shay Guterman","2019-06-16 16:45:47",0.11562
3290249,sergiogp81,"2019-06-16 17:02:02",0.18429
786231,Jeru666,"2019-06-16 17:36:37",0.12983
1222044,Arywatt,"2019-06-16 17:39:31",0.23773
3292209,kpokaht,"2019-06-16 17:46:15",0.13682
3285219,"Mahir Rahman","2019-06-16 18:06:21",0.18362
3292004,"Atharva Bapat","2019-06-16 18:16:18",0.44356
1222044,Arywatt,"2019-06-16 18:56:26",0.13663
2872031,maeb,"2019-06-16 19:48:07",0.20051
3122201,rbndfdr,"2019-06-16 20:13:28",0.11985
1222044,Arywatt,"2019-06-16 20:13:58",0.13455
3036222,aljn962466,"2019-06-16 20:21:15",0.13573
3273834,drawde7770,"2019-06-16 20:33:15",0.12713
3273834,drawde7770,"2019-06-16 20:37:48",0.12659
3273834,drawde7770,"2019-06-16 21:00:50",0.12319
3250696,"Vladimir Papoyan","2019-06-16 21:31:19",0.11889
3283270,"Yuanrong (Raymond) Wang","2019-06-16 21:54:12",0.16874
3283270,"Yuanrong (Raymond) Wang","2019-06-16 23:08:02",0.12359
3283270,"Yuanrong (Raymond) Wang","2019-06-16 23:37:00",0.12052
2912355,K&E,"2019-06-16 23:39:18",0.12368
3283270,"Yuanrong (Raymond) Wang","2019-06-16 23:44:12",0.11825
3270665,"Edilson Drumond","2019-06-16 23:51:48",0.14060
3270665,"Edilson Drumond","2019-06-17 00:02:46",0.13987
3283270,"Yuanrong (Raymond) Wang","2019-06-17 00:09:36",0.11687
3257039,"Fernando Danilo de Melo","2019-06-17 00:19:54",0.13261
3283270,"Yuanrong (Raymond) Wang","2019-06-17 00:29:04",0.11604
3295807,"Armin Kazemi","2019-06-17 00:49:33",11.74816
3283270,"Yuanrong (Raymond) Wang","2019-06-17 00:51:59",0.11593
3283270,"Yuanrong (Raymond) Wang","2019-06-17 01:02:23",0.11586
3283270,"Yuanrong (Raymond) Wang","2019-06-17 01:14:43",0.11567
3295822,yichen1504,"2019-06-17 01:24:41",0.40890
3283270,"Yuanrong (Raymond) Wang","2019-06-17 01:57:36",0.11548
3220538,"Tõnu Ilves","2019-06-17 02:59:22",0.12302
2974877,yokotawataru,"2019-06-17 03:27:43",0.12319
3220538,"Tõnu Ilves","2019-06-17 05:25:34",0.12193
3287863,Arunava,"2019-06-17 06:16:31",0.23014
786231,Jeru666,"2019-06-17 06:25:22",0.12844
2969843,aimain,"2019-06-17 07:13:35",0.14696
3262906,daniel9218,"2019-06-17 07:22:17",0.14518
3284208,"Ryoya Katafuchi","2019-06-17 07:37:31",0.16924
3284208,"Ryoya Katafuchi","2019-06-17 07:46:59",0.14570
2969843,aimain,"2019-06-17 08:05:36",0.14246
3296142,"Yuki Takita","2019-06-17 08:07:02",0.13531
2969843,aimain,"2019-06-17 08:12:44",0.13440
2969843,aimain,"2019-06-17 08:30:11",0.13425
3270950,analyzinglife,"2019-06-17 08:47:21",0.13016
3284208,"Ryoya Katafuchi","2019-06-17 08:48:16",0.13073
3262782,nguyenthai,"2019-06-17 09:10:35",0.23713
3121717,"Andre Lourenco","2019-06-17 09:45:41",0.14354
3236085,patrickyung,"2019-06-17 09:47:27",0.11812
2181079,jameshuang890902,"2019-06-17 09:55:59",0.15706
3213267,kaggle-S,"2019-06-17 09:57:22",0.46007
3293021,"Leonora Kardum","2019-06-17 09:58:00",0.12179
3275870,saik345,"2019-06-17 10:09:11",0.14924
3236085,patrickyung,"2019-06-17 10:12:45",0.11749
3296850,ProudHunter,"2019-06-17 10:14:06",0.11795
3206133,"Qinghua Li","2019-06-17 10:16:55",0.12437
3171748,"Merve Bayram Durna","2019-06-17 10:28:42",0.13864
2969843,aimain,"2019-06-17 10:31:00",0.13105
3236085,patrickyung,"2019-06-17 10:34:50",0.11743
3141257,"Mats Hansen","2019-06-17 10:37:48",0.15069
3285219,"Mahir Rahman","2019-06-17 10:49:15",0.17899
3141257,"Mats Hansen","2019-06-17 10:50:33",0.13417
3141257,"Mats Hansen","2019-06-17 10:53:20",0.13203
2181079,jameshuang890902,"2019-06-17 11:18:06",0.13839
3296590,TrầnBínhĐường,"2019-06-17 12:08:46",0.17449
3296590,TrầnBínhĐường,"2019-06-17 12:27:54",0.17213
3121717,"Andre Lourenco","2019-06-17 12:50:36",0.14203
3296590,TrầnBínhĐường,"2019-06-17 12:52:17",0.16460
2969843,aimain,"2019-06-17 12:58:45",0.12806
3285821,"Ologunowa Samuel","2019-06-17 13:35:56",0.16781
2710698,"Sanket Manmode","2019-06-17 13:40:55",0.18812
3294432,DS_FDS_Team,"2019-06-17 13:43:20",0.14454
3236767,"Patrick Bruecker","2019-06-17 13:55:21",0.11369
3285963,"Parag Goyal","2019-06-17 14:09:09",0.11880
3235197,juhojuho,"2019-06-17 14:22:59",0.10739
3141257,"Mats Hansen","2019-06-17 14:43:22",0.13158
3298167,"Mauro Bernardes","2019-06-17 14:52:20",0.15111
3141257,"Mats Hansen","2019-06-17 14:54:24",0.12888
3141257,"Mats Hansen","2019-06-17 15:09:00",0.12803
786231,Jeru666,"2019-06-17 15:20:42",0.12774
1671202,"Cristian Ureche","2019-06-17 15:22:31",0.13817
3273649,CapitaCiaran,"2019-06-17 15:42:00",0.14978
3236085,patrickyung,"2019-06-17 16:01:53",0.11740
3236085,patrickyung,"2019-06-17 16:02:25",0.11739
3270950,analyzinglife,"2019-06-17 16:26:49",0.12857
3298131,AntoineVastel,"2019-06-17 16:42:27",0.15975
3009667,"Francesco Garelli","2019-06-17 16:51:26",0.15928
3298131,AntoineVastel,"2019-06-17 17:00:18",0.15041
3298131,AntoineVastel,"2019-06-17 17:19:01",0.14281
3207709,ITI,"2019-06-17 17:48:29",0.13543
3165919,carletto,"2019-06-17 18:39:38",6.00968
3294573,anothernewkaggle,"2019-06-17 18:40:18",0.12415
3165919,carletto,"2019-06-17 19:08:57",0.11725
3165919,carletto,"2019-06-17 19:12:04",0.11203
3298767,parkyoung,"2019-06-17 19:12:40",0.13817
3207709,ITI,"2019-06-17 19:24:12",0.13402
1690439,antonspartan,"2019-06-17 19:34:48",0.14032
3273406,"Yashish Jain","2019-06-17 19:49:11",0.12913
3273406,"Yashish Jain","2019-06-17 20:01:53",0.12899
3298131,AntoineVastel,"2019-06-17 20:05:09",0.14163
3294573,anothernewkaggle,"2019-06-17 20:27:36",0.12081
3298131,AntoineVastel,"2019-06-17 20:54:42",0.14071
3298833,follt,"2019-06-17 21:14:07",0.17875
3298833,follt,"2019-06-17 21:20:28",0.17839
3298833,follt,"2019-06-17 21:27:36",0.15680
2842710,"Team BDSAS 2019","2019-06-17 22:12:04",0.11399
2693663,AmeyaDahale,"2019-06-17 22:13:34",0.15056
3159722,"Valerii Klymchuk","2019-06-17 22:20:24",0.12580
3257039,"Fernando Danilo de Melo","2019-06-18 00:00:19",0.12746
2558755,"Kohhei takita","2019-06-18 00:01:38",0.11572
3295845,kaliyev,"2019-06-18 00:07:41",0.11557
3215561,rolfantlers,"2019-06-18 00:37:18",0.13450
3295797,"Boruch Chalk","2019-06-18 00:39:36",0.15172
3257039,"Fernando Danilo de Melo","2019-06-18 00:47:56",0.12713
2693663,AmeyaDahale,"2019-06-18 00:49:28",0.13765
3257039,"Fernando Danilo de Melo","2019-06-18 00:54:52",0.12663
3257039,"Fernando Danilo de Melo","2019-06-18 01:04:06",0.12402
3295797,"Boruch Chalk","2019-06-18 01:08:37",0.14920
3299445,yanggu,"2019-06-18 01:12:22",0.13621
2181079,jameshuang890902,"2019-06-18 01:24:17",0.13325
3299475,"Mary Donahoo","2019-06-18 01:35:21",0.16730
3297959,4107029005,"2019-06-18 01:50:07",0.12551
3171748,"Merve Bayram Durna","2019-06-18 01:51:53",0.11677
1532132,valeramyan,"2019-06-18 01:59:36",0.11313
1532132,valeramyan,"2019-06-18 02:07:52",0.11302
1532132,valeramyan,"2019-06-18 02:11:12",0.11288
3268474,Xiaohong,"2019-06-18 02:11:55",0.14526
3273834,drawde7770,"2019-06-18 02:31:09",0.12222
3282456,grisha1985,"2019-06-18 02:32:56",0.11283
3293037,"Prachi Pande","2019-06-18 02:43:57",0.16823
3266024,anaqttter,"2019-06-18 02:50:23",0.18226
3293177,peraktong,"2019-06-18 03:05:31",0.16213
3299819,hamidusyp,"2019-06-18 03:20:20",0.11268
2109830,"Borys Knysh","2019-06-18 03:26:34",0.13187
3291557,"Wang Jun","2019-06-18 03:42:19",0.12215
3296590,TrầnBínhĐường,"2019-06-18 03:43:55",0.15773
3293959,miknyko,"2019-06-18 03:48:57",0.12544
3299819,hamidusyp,"2019-06-18 03:49:36",0.11264
3299818,musheng,"2019-06-18 03:51:30",0.12086
3296590,TrầnBínhĐường,"2019-06-18 03:52:06",0.15342
3291557,"Wang Jun","2019-06-18 03:55:17",0.12213
3184846,WalterMontes,"2019-06-18 03:59:15",0.13295
3295797,"Boruch Chalk","2019-06-18 04:00:39",0.14489
3299922,genaivyu,"2019-06-18 04:03:08",0.11245
3299922,genaivyu,"2019-06-18 04:05:56",0.11231
3299922,genaivyu,"2019-06-18 04:07:40",0.11226
3299922,genaivyu,"2019-06-18 04:19:42",0.11225
3299922,genaivyu,"2019-06-18 04:22:19",0.11225
3296142,"Yuki Takita","2019-06-18 04:27:34",0.13215
3299975,joanment,"2019-06-18 04:29:13",0.11232
3299975,joanment,"2019-06-18 04:30:19",0.11222
3299975,joanment,"2019-06-18 04:31:14",0.11221
3299650,navinvigneswaren,"2019-06-18 04:36:17",0.18861
3299975,joanment,"2019-06-18 04:36:22",0.11186
3299975,joanment,"2019-06-18 04:38:06",0.11171
3299975,joanment,"2019-06-18 04:38:59",0.11158
3299975,joanment,"2019-06-18 04:40:10",0.11147
3162799,"Takumi Minakawa","2019-06-18 04:40:37",0.15153
3299975,joanment,"2019-06-18 04:41:14",0.11137
3299975,joanment,"2019-06-18 04:42:07",0.11121
1566307,sashibhushan,"2019-06-18 04:48:16",0.10989
3299751,"manik galkissa","2019-06-18 04:55:48",0.31131
3262782,nguyenthai,"2019-06-18 05:04:07",0.16691
3254361,rafika1209,"2019-06-18 05:07:52",1.57747
2363486,alvinbrookings,"2019-06-18 05:08:10",0.13305
3298167,"Mauro Bernardes","2019-06-18 05:10:09",0.13631
3273266,haomingzi6,"2019-06-18 05:19:00",0.11059
3275870,saik345,"2019-06-18 05:21:41",0.14673
2875897,"Sanjar Adylov","2019-06-18 05:34:39",0.13373
2109830,"Borys Knysh","2019-06-18 05:41:30",0.11557
2710698,"Sanket Manmode","2019-06-18 05:44:41",0.17155
2875897,"Sanjar Adylov","2019-06-18 05:59:04",0.13330
2875897,"Sanjar Adylov","2019-06-18 06:21:56",0.11548
1288618,ayushvaishya,"2019-06-18 06:35:50",3.40201
3296590,TrầnBínhĐường,"2019-06-18 07:05:19",0.13764
3300497,7107032205,"2019-06-18 07:11:07",0.12682
3275870,saik345,"2019-06-18 07:13:07",0.14461
3275870,saik345,"2019-06-18 07:16:57",0.13257
3284208,"Ryoya Katafuchi","2019-06-18 07:24:44",0.12959
3162801,syouta,"2019-06-18 07:26:15",0.59963
3284208,"Ryoya Katafuchi","2019-06-18 07:27:54",0.12340
3300571,4107029029,"2019-06-18 07:39:11",0.19647
2968156,guptapulkit,"2019-06-18 07:45:30",0.42443
3285963,"Parag Goyal","2019-06-18 07:45:33",0.11807
3285963,"Parag Goyal","2019-06-18 07:53:56",0.11767
3300571,4107029029,"2019-06-18 08:04:30",0.11533
3299936,fj_sjtu,"2019-06-18 08:07:27",0.17422
3255709,iyara1,"2019-06-18 08:09:58",0.13085
3294432,DS_FDS_Team,"2019-06-18 08:11:45",0.11739
3141257,"Mats Hansen","2019-06-18 08:12:53",0.12795
3247434,honglou,"2019-06-18 08:18:23",0.12146
3287863,Arunava,"2019-06-18 08:21:30",0.19847
2968156,guptapulkit,"2019-06-18 08:22:12",0.24642
3284208,"Ryoya Katafuchi","2019-06-18 08:28:16",0.12148
3284208,"Ryoya Katafuchi","2019-06-18 08:36:55",0.12015
3272571,"Alexandr Boloev","2019-06-18 08:38:09",0.13226
3145105,"Maciej Alosat","2019-06-18 08:41:32",0.13824
3287863,Arunava,"2019-06-18 08:42:25",0.17112
3294432,DS_FDS_Team,"2019-06-18 08:47:42",0.11060
3246520,martijnvanlier,"2019-06-18 08:52:59",0.12663
3279725,"Bing Qian Wu","2019-06-18 08:55:23",0.40890
3288675,"Clarisse Descamps","2019-06-18 08:55:45",0.14423
2363486,alvinbrookings,"2019-06-18 09:05:29",0.13242
3145105,"Maciej Alosat","2019-06-18 09:25:44",0.13605
3279777,"Alex Hsu","2019-06-18 09:31:20",0.13776
3301044,"Rosa Huang","2019-06-18 09:32:01",0.13765
3301044,"Rosa Huang","2019-06-18 09:32:49",0.12770
3301044,"Rosa Huang","2019-06-18 09:33:23",0.12474
3282037,"Raytin Gee","2019-06-18 10:02:52",0.13545
3263104,bkbingo,"2019-06-18 10:03:16",0.12554
3299866,arpan123,"2019-06-18 10:25:48",0.73973
3255181,sonyuki,"2019-06-18 10:53:01",0.28912
3175407,"Nhat Vu","2019-06-18 11:14:13",0.12036
3301373,coolparent,"2019-06-18 11:16:35",0.40890
2226567,natchris,"2019-06-18 11:16:44",0.15352
3292871,"Uras Varolgunes","2019-06-18 11:19:00",0.16536
3017751,tanimu,"2019-06-18 11:23:32",0.11558
3214425,IronSide,"2019-06-18 11:51:13",0.29282
3206133,"Qinghua Li","2019-06-18 12:10:00",0.12325
3298767,parkyoung,"2019-06-18 12:28:51",0.13817
3141257,"Mats Hansen","2019-06-18 12:29:49",0.12720
3301654,lfxuyufei1208,"2019-06-18 12:34:28",0.14298
3298131,AntoineVastel,"2019-06-18 12:51:35",0.14068
3206133,"Qinghua Li","2019-06-18 12:51:41",0.12303
3301744,4107029012,"2019-06-18 13:00:31",0.12086
3300557,ahmetyalp2,"2019-06-18 13:01:45",0.40890
3247434,honglou,"2019-06-18 13:04:31",0.12128
3301846,jyothi1331,"2019-06-18 13:24:50",0.16574
3291436,lesterlee89,"2019-06-18 13:28:19",0.12764
2693663,AmeyaDahale,"2019-06-18 13:28:20",0.13058
3301846,jyothi1331,"2019-06-18 13:28:40",0.16521
3141257,"Mats Hansen","2019-06-18 13:32:06",0.12635
3267046,fishermanxx,"2019-06-18 13:40:25",0.11549
3300677,"Leito Leito","2019-06-18 13:43:39",0.18634
3291436,lesterlee89,"2019-06-18 13:46:12",0.12585
2661542,LincolnZhen,"2019-06-18 14:27:43",0.14986
3292209,kpokaht,"2019-06-18 14:30:20",0.13275
3150913,shi0500,"2019-06-18 14:30:30",0.12819
2661542,LincolnZhen,"2019-06-18 14:31:56",0.14818
2758728,"Sameh Adel","2019-06-18 14:36:29",5.88830
2661542,LincolnZhen,"2019-06-18 14:44:42",0.14710
812739,"Kevin Hannay","2019-06-18 14:57:22",0.15664
3047377,"Billy Nguyen","2019-06-18 15:01:42",0.14025
3286280,ThiagoTouya,"2019-06-18 15:04:33",0.75134
3298131,AntoineVastel,"2019-06-18 15:12:35",0.13992
3302063,opityu,"2019-06-18 15:14:45",0.10573
3297783,"Florian Drouet","2019-06-18 15:21:26",1.10999
3263104,bkbingo,"2019-06-18 15:23:26",0.12301
3286280,ThiagoTouya,"2019-06-18 15:26:26",0.29984
736826,Jugadu,"2019-06-18 15:30:25",0.10649
3302063,opityu,"2019-06-18 15:39:55",0.10568
3047377,"Billy Nguyen","2019-06-18 15:40:52",0.13852
3299751,"manik galkissa","2019-06-18 15:42:48",0.18478
3301149,Ervin,"2019-06-18 15:45:05",0.15110
3164016,luoZH111,"2019-06-18 15:53:19",0.11416
3286280,ThiagoTouya,"2019-06-18 15:54:18",0.24474
3199355,huangzc3,"2019-06-18 16:15:41",0.18489
3236919,"Christopher FitzPatrick","2019-06-18 16:41:48",0.14708
3300017,arunkumar133a,"2019-06-18 16:48:30",0.16002
3290278,ryca,"2019-06-18 16:50:36",0.87947
1811768,jonhu5,"2019-06-18 16:56:22",0.11549
3255709,iyara1,"2019-06-18 17:04:15",0.13028
3300017,arunkumar133a,"2019-06-18 17:08:44",0.15984
3303387,PiyushMalhotra,"2019-06-18 17:26:06",0.17292
3303421,john22211,"2019-06-18 17:27:35",0.16156
3255709,iyara1,"2019-06-18 18:13:26",0.13007
2992841,"Vaishvik Chaudhari","2019-06-18 18:27:33",0.10652
2992841,"Vaishvik Chaudhari","2019-06-18 18:28:18",0.10649
3112796,"Ray Ray","2019-06-18 18:50:48",0.48641
3303570,docds2,"2019-06-18 19:07:56",0.19059
3112796,"Ray Ray","2019-06-18 19:19:29",0.35054
3299214,Antetokounpo,"2019-06-18 19:27:54",1.87841
3299214,Antetokounpo,"2019-06-18 19:35:35",1.81921
3299214,Antetokounpo,"2019-06-18 19:43:30",1.10652
3299214,Antetokounpo,"2019-06-18 19:49:56",0.95466
3273834,drawde7770,"2019-06-18 20:00:18",0.12073
3036222,aljn962466,"2019-06-18 20:08:07",0.12504
3036222,aljn962466,"2019-06-18 20:30:03",0.12486
3141257,"Mats Hansen","2019-06-18 20:44:39",0.12538
3274406,notwarrenbuffett,"2019-06-18 22:00:00",0.21027
1550311,"Brett Ludwig","2019-06-18 22:13:42",0.39884
3303869,"Po-Chieh Ting","2019-06-18 22:14:07",0.19734
2790419,"Hari Subbaraj","2019-06-18 22:51:54",0.25905
3295776,"Mark P","2019-06-19 00:01:43",0.17081
3304191,"Kaoru Mashiko","2019-06-19 00:40:06",0.20680
625388,jaydeu,"2019-06-19 00:50:44",0.15062
3253557,dbhadauria,"2019-06-19 00:55:43",0.18446
2974877,yokotawataru,"2019-06-19 01:03:11",0.12042
3257039,"Fernando Danilo de Melo","2019-06-19 01:06:45",0.12224
3295797,"Boruch Chalk","2019-06-19 01:06:50",0.14468
2974877,yokotawataru,"2019-06-19 01:21:11",0.11951
3304244,"Morris Chen","2019-06-19 01:32:49",0.74457
3212592,"Pablo Benavides","2019-06-19 01:43:08",0.15092
3304294,4107029024,"2019-06-19 01:43:49",0.11533
3280899,"Mark Yu","2019-06-19 01:53:42",0.15246
3304295,"Robin Kuo","2019-06-19 01:57:41",0.12714
3299830,Joe_,"2019-06-19 02:03:07",0.13536
3299830,Joe_,"2019-06-19 02:22:47",0.12738
3287368,yuyuuzhang,"2019-06-19 02:23:41",0.40047
