Id,SalePrice
2734,145501.26855902313
2735,137766.3187340678
2736,140704.24722191307
2737,123857.60179166398
2738,135072.51091581065
2739,161763.02784069668
2740,137022.32218295266
2741,146938.87444099368
2742,152230.13427543675
2743,156441.8031121033
2744,160889.91117567834
2745,139609.8131410036
2746,137821.87712845215
2747,140855.36501205363
2748,123504.00973714075
2749,128968.68192959632
2750,134095.06080066724
2751,136805.6186736315
2752,194050.49412887392
2753,142467.71921970416
2754,205692.55804755833
2755,134553.5360433358
2756,93519.59221987905
2757,66483.42935679063
2758,88122.57606921456
2759,157327.00834345992
2760,124026.17088442718
2761,143915.59110693427
2762,143356.27180072662
2763,184148.7748757546
2764,143018.56020231938
2765,275868.77097158675
2766,134823.72578626956
2767,87849.07299449744
2768,133465.8396010814
2769,130695.82203516774
2770,140141.41403413124
2771,109465.90243040003
2772,113202.00320570238
2773,170201.47359213373
2774,142801.4652654571
2775,115216.22011018399
2776,140949.58538222534
2777,142744.8560381397
2778,100474.7779527019
2779,129798.29979883855
2780,97025.26207301584
2781,96017.5488713726
2782,94349.7346898671
2783,96441.57355749913
2784,121080.93298252791
2785,137750.13668771184
2786,66650.81684601372
2787,127056.37810508773
2788,75101.99045816454
2789,171999.3041056756
2790,92367.38952203258
2791,110687.8606460666
2792,61544.79884105465
2793,163527.78428169948
2794,97971.26897559296
2795,124323.77067430453
2796,98891.39962902674
2797,201208.2717585817
2798,107732.35001458784
2799,117452.75308019921
2800,65979.27595750343
2801,108418.37090432574
2802,130953.76409080703
2803,165246.06228850363
2804,131672.13329216768
2805,101062.9490001241
2806,82616.8054333408
2807,157500.31842628488
2808,148231.9101440305
2809,134061.74590567633
2810,128254.84762510771
2811,161188.7012073008
2812,159836.39328415308
2813,155327.3261129268
2814,153438.2812617502
2815,106895.73793272293
2816,241201.1935760046
2817,154341.65838710812
2818,132288.7820755851
2819,163362.4592075738
2820,141453.23129252676
2821,108388.90770459271
2822,199093.24046561943
2823,322095.9252718112
2824,185194.02585696842
2825,146523.50580977608
2826,132532.30593678512
2827,139406.510037922
2828,220055.49711870452
2829,215948.75304426142
2830,230288.18903285026
2831,174935.60245930633
2832,254690.5884181478
2833,297976.80228491634
2834,213875.22539361607
2835,215378.75627261426
2836,191852.40886197772
2837,154850.19591112243
2838,149986.54485833776
2839,176612.13900936185
2840,200920.25059276633
2841,205462.9409573311
2842,233345.2616765089
2843,149961.1674254929
2844,171517.80925100128
2845,124500.74683339133
2846,210722.00234298955
2847,203177.59851602901
2848,221288.59424062277
2849,201274.56442696758
2850,279046.6159016016
2851,219869.67953111426
2852,233863.09043404367
2853,236837.37051241865
2854,140483.8779767043
2855,203395.4710920566
2856,200268.1266225041
2857,187323.35415371603
2858,205637.87065386202
2859,115685.66653645808
2860,128871.46430895843
2861,124922.85671549289
2862,193930.7810188299
2863,128838.64607606547
2864,248936.27326722676
2865,138968.34480580955
2866,138938.16814043728
2867,98052.16545877315
2868,98264.71574376547
2869,105036.56420319634
2870,122115.87413843902
2871,83099.99168167524
2872,50023.4054200057
2873,98894.77087382159
2874,146145.45986827658
2875,117356.18776658474
2876,161084.14047431108
2877,144745.87502445222
2878,163519.27548837493
2879,141773.7646223506
2880,104356.32005866479
2881,149042.76008770737
2882,176679.1328066244
2883,198494.349635472
2884,197924.471438666
2885,188547.99662484648
2886,233653.75717729607
2887,95954.92997728905
2888,138638.37393366906
2889,54758.51854350891
2890,80496.76809696633
2891,137109.90793279355
2892,48660.79702129318
2893,81552.14004360855
2894,57184.097955783385
2895,329258.8333644597
2896,283195.6652556011
2897,208350.9659993519
2898,146523.34020605602
2899,211176.59371750752
2900,160107.2343441823
2901,205674.59275901964
2902,191533.6815023058
2903,338853.8156895061
2904,352233.41068033816
2905,90082.80465031286
2906,193684.52617446787
2907,109434.07704421146
2908,131198.08635726597
2909,148108.38652676213
2910,79435.58773535388
2911,81920.90398272574
2912,144697.19035868795
2913,83164.51375006775
2914,75843.45524900228
2915,84966.1854287235
2916,82891.20819573982
2917,167091.04229004725
2918,114484.6180818281
2919,221305.7165817678
